SAMPLE_ID, SAMPLE_NAME, GENE_NAME, REGULATION, Z_SCORE, ID_STUDY
2263234,TCGA-D3-A8GK-06,KRAS,normal,       0.248,540
2269760,TCGA-FX-A3RE-01,KRAS,normal,       1.751,635
2340463,TCGA-BD-A3EP-01,KRAS,normal,      -0.616,628
1779259,TCGA-A1-A0SM-01,KRAS,normal,       1.092,414
2187777,TCGA-D8-A4Z1-01,KRAS,normal,      -0.776,414
2193288,TCGA-DK-A2I4-01,KRAS,normal,      -0.213,413
2194224,TCGA-DU-7294-01,KRAS,normal,       0.846,545
1899746,TCGA-AN-A04C-01,KRAS,normal,      -0.066,414
2198398,TCGA-AP-A05O-01,KRAS,normal,       0.268,419
1899839,TCGA-AR-A24Q-01,KRAS,normal,       1.820,414
2194853,TCGA-MN-A4N5-01,KRAS,normal,       1.868,417
2187867,TCGA-A7-A3J0-01,KRAS,normal,      -0.779,414
2269976,TCGA-WP-A9GB-01,KRAS,normal,       0.569,635
2197941,TCGA-CD-5803-01,KRAS,normal,      -0.808,541
1651023,TCGA-AA-3685-01,KRAS,normal,      -1.231,376
2457409,TCGA-XF-A9ST-01,KRAS,normal,       0.418,413
2339995,TCGA-UC-A7PG-01,KRAS,normal,       0.923,415
2121744,TCGA-FR-A44A-06,KRAS,normal,      -0.015,540
2269868,TCGA-UE-A6QT-01,KRAS,normal,      -1.227,635
2194338,TCGA-CS-5393-01,KRAS,normal,       0.470,545
2385721,TCGA-BB-A5HY-01,KRAS,normal,      -1.894,627
1651202,TCGA-CK-6747-01,KRAS,normal,      -0.288,376
2121960,TCGA-EL-A3CR-01,KRAS,normal,       0.410,542
2197822,TCGA-EB-A5FP-01,KRAS,normal,       1.830,540
1779873,TCGA-B2-4099-01,KRAS,normal,      -0.797,416
1899712,TCGA-A8-A090-01,KRAS,normal,       1.391,414
2386061,TCGA-2Y-A9HA-01,KRAS,normal,      -0.267,628
2263084,TCGA-S9-A6U9-01,KRAS,normal,      -1.179,545
2194814,TCGA-86-A456-01,KRAS,normal,      -0.042,417
1899867,TCGA-B6-A0WS-01,KRAS,normal,       1.557,414
2340016,TCGA-CV-A45Z-01,KRAS,normal,       1.057,627
1651664,TCGA-AG-A025-01,KRAS,normal,       0.803,375
1650997,TCGA-AA-3548-01,KRAS,normal,      -1.070,376
1779955,TCGA-BP-5189-01,KRAS,normal,      -0.617,416
2187760,TCGA-E9-A3QA-01,KRAS,normal,      -0.559,414
1650476,TCGA-AB-2990-03,KRAS,normal,      -0.504,377
2262998,TCGA-HZ-A77O-01,KRAS,normal,      -0.182,629
2269987,TCGA-DX-A3M1-01,KRAS,normal,      -0.432,635
2194200,TCGA-DU-7290-01,KRAS,normal,      -0.751,545
2121694,TCGA-EE-A3AC-06,KRAS,normal,      -0.072,540
1651284,TCGA-DM-A1HA-01,KRAS,normal,       0.364,376
2269900,TCGA-IG-A4QS-01,KRAS,over,     105.769,633
2385659,TCGA-49-AAR0-01,KRAS,normal,      -1.372,417
2121573,TCGA-DA-A1I4-06,KRAS,normal,      -0.248,540
2263345,TCGA-MI-A75E-01,KRAS,normal,      -1.020,628
2269847,TCGA-LI-A67I-01,KRAS,over,       2.667,635
1651329,TCGA-G4-6314-01,KRAS,normal,      -0.078,376
2385926,TCGA-3Z-A93Z-01,KRAS,normal,      -0.846,416
1914083,TCGA-86-7713-01,KRAS,over,       3.222,417
2339933,TCGA-G9-A9S7-01,KRAS,normal,       0.509,435
2197914,TCGA-HU-A4GT-01,KRAS,normal,       0.712,541
1898087,TCGA-CF-A3MF-01,KRAS,under,      -2.251,413
2194772,TCGA-86-8278-01,KRAS,normal,      -0.361,417
2195155,TCGA-66-2753-01,KRAS,normal,       0.412,418
1913999,TCGA-55-6968-01,KRAS,normal,      -0.121,417
1651621,TCGA-EI-6512-01,KRAS,normal,       0.286,375
2121954,TCGA-E8-A44M-01,KRAS,normal,       0.676,542
2339572,TCGA-CV-A45U-01,KRAS,normal,       1.830,627
1914000,TCGA-55-6969-01,KRAS,normal,      -0.601,417
2193346,TCGA-FU-A3WB-01,KRAS,normal,       0.731,415
2270203,TCGA-SG-A849-01,KRAS,normal,       0.162,635
2340046,TCGA-CC-A8HV-01,KRAS,normal,      -0.441,628
1801064,TCGA-AK-3436-01,KRAS,normal,      -0.322,416
2385847,TCGA-QG-A5YW-01,KRAS,normal,       0.002,376
2194632,TCGA-DD-A73E-01,KRAS,normal,      -1.126,628
1651647,TCGA-G5-6641-01,KRAS,over,       3.677,375
1899760,TCGA-AN-A0FV-01,KRAS,normal,      -0.338,414
2198293,TCGA-AJ-A3OJ-01,KRAS,normal,       1.072,419
2193332,TCGA-HG-A2PA-01,KRAS,normal,       0.596,415
2263048,TCGA-AJ-A5DW-01,KRAS,over,       3.270,419
2194133,TCGA-HT-8108-01,KRAS,normal,       0.296,545
2193732,TCGA-CR-7369-01,KRAS,normal,       0.966,627
2120363,TCGA-41-2572-01,KRAS,normal,      -1.234,329
1900055,TCGA-D8-A1JI-01,KRAS,normal,      -0.195,414
2122003,TCGA-EL-A3TA-01,KRAS,normal,      -1.240,542
2198290,TCGA-D1-A1NS-01,KRAS,normal,      -0.397,419
2193664,TCGA-DQ-5631-01,KRAS,normal,      -0.927,627
1779816,TCGA-B0-4823-01,KRAS,over,       2.089,416
1899963,TCGA-BH-A1EN-01,KRAS,normal,       1.646,414
2198223,TCGA-J8-A4HY-01,KRAS,normal,      -0.781,542
1783348,TCGA-AP-A0LH-01,KRAS,normal,       0.793,419
2340163,TCGA-DU-A7TB-01,KRAS,normal,      -1.113,545
2121614,TCGA-EB-A5SE-01,KRAS,normal,       0.046,540
1910185,TCGA-06-0158-01,KRAS,normal,       0.720,329
1651261,TCGA-D5-6920-01,KRAS,normal,       0.314,376
1898111,TCGA-FD-A3B3-01,KRAS,normal,       0.952,413
2194540,TCGA-G3-A25Y-01,KRAS,normal,       0.503,628
1779978,TCGA-CJ-4908-01,KRAS,normal,       0.416,416
1898123,TCGA-G2-A2EK-01,KRAS,normal,      -0.192,413
1900111,TCGA-E2-A10F-01,KRAS,normal,       0.383,414
1650923,TCGA-A6-2676-01,KRAS,normal,      -0.085,376
1780209,TCGA-67-6216-01,KRAS,normal,      -0.131,417
2193653,TCGA-CR-5243-01,KRAS,normal,       0.724,627
2122113,TCGA-ET-A39P-01,KRAS,normal,      -0.965,542
2120438,TCGA-B0-4846-01,KRAS,normal,       0.622,416
2339983,TCGA-E7-A6ME-01,KRAS,normal,       1.158,413
2269698,TCGA-KN-8419-01,KRAS,normal,       1.679,634
1900082,TCGA-D8-A1XU-01,KRAS,normal,       0.743,414
1914005,TCGA-55-6978-01,KRAS,normal,       0.938,417
1914022,TCGA-55-7726-01,KRAS,normal,       1.089,417
2263099,TCGA-S9-A7QZ-01,KRAS,normal,      -0.268,545
1779963,TCGA-BP-5199-01,KRAS,normal,      -0.150,416
1651006,TCGA-AA-3561-01,KRAS,normal,       0.728,376
2339555,TCGA-EK-A2R8-01,KRAS,over,       3.027,415
2198306,TCGA-AX-A2HG-01,KRAS,normal,      -0.143,419
2122009,TCGA-EL-A3ZT-01,KRAS,normal,      -0.651,542
2386223,TCGA-ZJ-AAXN-01,KRAS,normal,       0.812,415
2194566,TCGA-DD-A73D-01,KRAS,normal,      -1.535,628
1474951,TCGA-57-1993-01,KRAS,over,      45.438,331
1899660,TCGA-A7-A13D-01,KRAS,normal,       0.056,414
2457407,TCGA-XF-A9SM-01,KRAS,normal,       0.184,413
2195181,TCGA-66-2790-01,KRAS,normal,       0.764,418
2269932,TCGA-L5-A8NU-01,KRAS,normal,      -0.717,633
1779637,TCGA-BH-A0HO-01,KRAS,normal,       0.527,414
1913400,TCGA-B4-5834-01,KRAS,normal,      -0.145,416
2121589,TCGA-EB-A3XB-01,KRAS,normal,       1.424,540
1474960,TCGA-25-1318-01,KRAS,normal,      -0.425,331
2195198,TCGA-96-7545-01,KRAS,over,       2.535,418
2196540,TCGA-IB-A5SP-01,KRAS,normal,      -0.851,629
1651034,TCGA-AA-3811-01,KRAS,normal,      -0.245,376
2121755,TCGA-FS-A1ZC-06,KRAS,normal,       0.854,540
2194310,TCGA-DU-7299-01,KRAS,over,       4.749,545
1900003,TCGA-C8-A12T-01,KRAS,normal,      -0.771,414
2269878,TCGA-DX-A2J0-01,KRAS,normal,      -0.447,635
2185968,TCGA-FS-A4F2-06,KRAS,normal,       1.030,540
2185858,TCGA-FR-A7U9-06,KRAS,normal,      -0.089,540
2187819,TCGA-AO-A1KQ-01,KRAS,normal,       0.891,414
2194424,TCGA-FG-6690-01,KRAS,normal,       0.260,545
1899941,TCGA-BH-A0HI-01,KRAS,normal,      -0.186,414
1650435,TCGA-AB-2943-03,KRAS,normal,      -0.267,377
2195069,TCGA-85-7950-01,KRAS,normal,       0.795,418
1782270,TCGA-60-2720-01,KRAS,normal,      -0.290,418
2339328,TCGA-UB-A7MD-01,KRAS,normal,       0.112,628
2339338,TCGA-DD-AAVR-01,KRAS,normal,      -0.239,628
2194795,TCGA-55-8511-01,KRAS,normal,      -1.317,417
2340635,TCGA-2J-AABI-01,KRAS,normal,       0.268,629
2339221,TCGA-VS-A8EB-01,KRAS,over,       2.355,415
2122115,TCGA-ET-A39S-01,KRAS,normal,      -0.407,542
2194260,TCGA-HT-A5RC-01,KRAS,normal,      -0.170,545
1651318,TCGA-G4-6297-01,KRAS,over,       2.520,376
2193248,TCGA-E7-A541-01,KRAS,normal,      -0.849,413
1899945,TCGA-BH-A0HY-01,KRAS,normal,      -0.077,414
2457380,TCGA-T3-A92M-01,KRAS,normal,       1.046,627
2121687,TCGA-EE-A2MQ-06,KRAS,normal,       0.189,540
2457493,TCGA-XR-A8TC-01,KRAS,over,       5.357,628
2262771,TCGA-VM-A8CB-01,KRAS,normal,      -0.615,545
1779501,TCGA-AR-A0U3-01,KRAS,over,       2.388,414
2270218,TCGA-DX-A8BP-01,KRAS,normal,      -1.014,635
2187755,TCGA-E9-A5FL-01,KRAS,normal,      -0.776,414
1731238,TCGA-29-1699-01,KRAS,normal,       0.604,331
2270102,TCGA-LN-A4A5-01,KRAS,normal,      -0.541,633
2340423,TCGA-YC-A9TC-01,KRAS,normal,       0.705,413
1780143,TCGA-49-4510-01,KRAS,normal,      -0.121,417
2340421,TCGA-WE-AA9Y-06,KRAS,normal,      -0.119,540
2270026,TCGA-LN-A49S-01,KRAS,normal,       1.201,633
2195030,TCGA-56-7731-01,KRAS,normal,      -0.086,418
1899837,TCGA-AR-A24O-01,KRAS,normal,       0.822,414
2385901,TCGA-98-A53I-01,KRAS,normal,      -0.324,418
2187870,TCGA-A7-A2KD-01,KRAS,over,       3.976,414
2262965,TCGA-KT-A74X-01,KRAS,normal,       0.765,545
2193516,TCGA-IQ-7631-01,KRAS,normal,      -1.433,627
2198213,TCGA-E8-A432-01,KRAS,over,       2.370,542
2193568,TCGA-CV-7425-01,KRAS,normal,       0.240,627
1899918,TCGA-BH-A0DT-01,KRAS,normal,       0.043,414
2121734,TCGA-ER-A2NF-06,KRAS,normal,      -1.100,540
2263129,TCGA-HC-7210-01,KRAS,normal,       0.417,435
2457478,TCGA-DV-A4VX-01,KRAS,normal,      -0.815,416
2340010,TCGA-CQ-7072-01,KRAS,normal,       0.045,627
2339550,TCGA-DG-A2KJ-01,KRAS,under,      -2.818,415
1780188,TCGA-64-1677-01,KRAS,normal,      -0.062,417
2269841,TCGA-KO-8410-01,KRAS,normal,       0.924,634
2386263,TCGA-E1-A7Z3-01,KRAS,normal,      -0.139,545
1900070,TCGA-D8-A1XA-01,KRAS,normal,       1.262,414
2386016,TCGA-V1-A9ZG-01,KRAS,normal,       0.929,435
2194832,TCGA-86-A4JF-01,KRAS,over,       2.079,417
2122128,TCGA-ET-A3DP-01,KRAS,normal,      -1.132,542
1779306,TCGA-A2-A0T1-01,KRAS,normal,       0.736,414
2193841,TCGA-CV-6937-01,KRAS,normal,      -0.468,627
2385989,TCGA-V1-A8MF-01,KRAS,normal,      -0.809,435
2269855,TCGA-N5-A4RD-01,KRAS,normal,       1.765,636
1338027,TCGA-16-1045-01,KRAS,normal,       0.576,329
2270079,TCGA-DX-A8BQ-01,KRAS,normal,       0.171,635
2339981,TCGA-S5-AA26-01,KRAS,normal,      -1.057,413
2339397,TCGA-3A-A9IN-01,KRAS,normal,      -1.463,629
2193752,TCGA-CN-6992-01,KRAS,over,       2.828,627
2121996,TCGA-EL-A3T1-01,KRAS,normal,      -0.023,542
1899802,TCGA-AQ-A04H-01,KRAS,normal,      -0.017,414
1779831,TCGA-B0-5097-01,KRAS,normal,       0.431,416
2339451,TCGA-EJ-AB27-01,KRAS,normal,       0.270,435
1899944,TCGA-BH-A0HX-01,KRAS,normal,       0.427,414
2187712,TCGA-LL-A442-01,KRAS,normal,      -0.604,414
2122083,TCGA-EM-A3O8-01,KRAS,normal,      -0.585,542
2385775,TCGA-UY-A78M-01,KRAS,normal,      -1.492,413
2457249,TCGA-3B-A9HX-01,KRAS,over,       3.413,635
1780196,TCGA-64-5781-01,KRAS,normal,      -0.642,417
2194568,TCGA-DD-A1EJ-01,KRAS,normal,      -0.971,628
1651520,TCGA-AF-4110-01,KRAS,normal,       0.480,375
1900130,TCGA-E2-A158-01,KRAS,normal,      -0.962,414
1731201,TCGA-24-1850-01,KRAS,normal,       1.278,331
1651141,TCGA-AD-6888-01,KRAS,normal,      -1.875,376
2457240,TCGA-GS-A9TY-01,KRAS,normal,      -0.247,632
2262713,TCGA-C5-A8ZZ-01,KRAS,normal,       0.088,415
2263200,TCGA-L9-A7SV-01,KRAS,normal,      -0.075,417
2187691,TCGA-OL-A66K-01,KRAS,normal,      -0.081,414
2269724,TCGA-ND-A4WF-01,KRAS,over,      31.072,636
2339303,TCGA-VW-A7QS-01,KRAS,normal,       0.258,545
2262823,TCGA-US-A77G-01,KRAS,normal,       0.927,629
2121941,TCGA-E3-A3E2-01,KRAS,normal,       0.177,542
1337884,TCGA-06-2565-01,KRAS,normal,       0.835,329
